line,Unnamed: 0,filename,sentence,idx,CIDADE,CIDADE_DOS_ESTADOS_UNIDOS,CIDADE_GRANDE,ENTIDADE_TERRITORIAL_ARTIFICIAL,FREGUESIA_DE_PORTUGAL,HUMANO,MUNICÍPIO_DE_PORTUGAL,PAÍS,REVISTA,SEDE_DE_CONDADO,SUM
13,144,Alexandria.txt,"Actualmente Alexandria é o principal porto do Egipto, com uma população de 5 milhões de pessoas, embora os turistas ainda afluam à cidade no Verão, por causa das suas praias.",300,0,0,0,1,0,0,0,0,0,0,1
11,143,Alexandria.txt,"No entanto, na década de 1950, Gamal Abdel Nasser nacionalizou vastas partes da economia do país e proibiu estrangeiros de terem ou dirigirem uma empresa. Este acto abalou Alexandria, levando a que milhares de estrangeiros a sair do país, incluindo quase toda a Alexandria, outrora uma forte comunidade grega.",239,1,0,0,0,0,1,0,0,0,0,2
15,145,Alexandria.txt,"Alexandria tem um clima mediterrânico, com verões quentes e húmidos e invernos chuvosos. De dia no Verão pode ser muito húmido, com temperaturas que chegam aos 31°C, mas as noites são geralmente mais frescas. No Inverno pode ficar frio, chegando as temperaturas a descer até 12°C, com chuvas frequentes e por vezes granizo. A humidade é alta durante todo o ano. A melhor altura para visitar Alexandria seria durante a Primavera (Março-Junho) e o outone (Setembro-Novembro), visto que está apinhada de turistas egípcios durante o Verão, que vem para escapar do calor tórrido do Cairo.",334,1,0,0,0,0,0,0,0,0,0,1
31,153,Alexandria.txt,"Há um número de pontos de entrada/saída de autocarros em Alexandria. Geralmente param na Estação de Mawif (excepto a El Gouna, que usa a Estação de Sidi Gaber), que fica um pouco longe da cidade, e uma viagem de taxi até ao centro da cidade deve custar cerca de 10-15 LE.",649,1,0,0,1,0,0,0,0,0,0,2
19,147,Alexandria.txt,"A maior parte dos visitantes, no entanto, chegam à cidade via Cairo, a capital do país, que tem melhores serviços áereos. A Super-Jet e a Western Delta operam autocarros directos desde o aeroporto até ao terminal de autocarros de Sidi-Gabr a cada 30-60 minutos entre as 4:00h e as 19:30h (25-31 LE).",445,0,0,0,1,0,0,0,0,0,0,1
91,183,Alexandria.txt,"Alexandria tem um problema com o crime, embora raramente haja violência. Tenha cuidado com carteiristas e nnão mostre os seus valores. Miúdos de rua e condutores de taxi pdem assediar turistas. Eles deveram desistir depois de um La ou dois. Também pode dizer la shukran! (não obrigado) ou emshi (vá-se embora).",1083,0,0,0,0,0,0,0,0,0,0,0
89,182,Alexandria.txt,"50 anos atrás as ruas de alexandria estavam cheias de bares, mas actualmente, os turistas que vão a Alexandria queixam-se de como é difícil encontrar um bar decente na cidade. Estes são os mais recomendados.",1077,1,0,0,1,0,0,0,0,0,0,2
87,181,Alexandria.txt,A maior parte dos restaurantes de luxo na cidade são em hoteis.,1074,0,0,0,1,0,0,0,0,0,0,1
85,180,Alexandria.txt,"Se você quiser comer barato em Alexandria, experimente os locais onde os habitantes comem.",1067,1,0,0,0,0,0,0,0,1,0,2
83,179,Alexandria.txt,Alexandria é famosa por ter os melhores restaurantes de peixe e marisco do país. Outras especialidades alexandrinas incluem:,1065,1,0,0,0,0,0,0,0,0,0,1
81,178,Alexandria.txt,"Muitas lojas cumprem as horas de compras. Inverno: Terça, Quarta, Sexta e Sábado 9:00h-22:00h, Segunda e Quinta 9:00h-11:00h. Durante o Ramadão, as horas variam, com lojas a fechar frequentemente aos domingos. Verão: Terça, Quarta, Sexta, Domingo 9:00h-0:30PM.",1060,0,0,0,0,0,0,0,0,0,0,0
79,177,Alexandria.txt,"Para além disso, há algumas escolas internacionais que empregam professores expatriados. Geralmente elas pagam muito menos que a muito mais lucrativa área do Cairo.",1054,0,0,0,0,0,0,0,0,0,0,0
77,176,Alexandria.txt,"Alexandria tem uma pequena secção industrial, centrada na indústria do gás natural. Alguns expatriados trabalham nesta secção. Esta secção está a aumentar agora que novas fábricas estão a ser construídas em Borg el Arab.",1043,1,0,0,0,0,0,0,0,0,0,1
75,175,Alexandria.txt,"Alexandria tem um grande número de escolas de línguas. Existem escolas femeninas, masculinas e mistas. Para além disso podem-se completar certificados internacionais - como o IGCSE ou o American SAT I e SAT II - em muitas destas escolas. Para além disso, pode-se estudar em Guia de conversação inglês|inglês, Guia de conversação francês|francês e Guia de conversação alemão|alemão.",1036,1,0,0,0,0,0,0,0,0,0,1
47,161,Alexandria.txt,"Os táxis Fast Call podem ser reservados através do 19559 ou 0800-999-9999. Estes são mais caros, mas mesmo assim melhores que os vulgares taxis pretos e amarelos que percorrem a cidade.",851,0,0,0,1,0,0,0,0,0,0,1
45,160,Alexandria.txt,"Para entrar num taxi, acene ao condutor e grite o nome do destino. Se o condutor concordar, vai encostar o mais rápido possível. Alguns taxis vão buscá-lo, mesmo que já tenham um passageiro, mas é melhor recusar essas ofertas.",834,0,0,0,0,0,0,0,0,0,0,0
43,159,Alexandria.txt,"Os táxis de Alexandria são uma boa maneira de viajar pela cidade, e barata. Tenha cuidado, no entanto: os condutores recusar-se-ão a usar taxímetros e adoram tirar proveitos dos não-alexandrianos, por isso é melhor decidir a quantia a pagar antes de entrar no táxi. Nenhuma viagem de taxi entre dois pontos da cidade deve custar mais que 25LE.",804,0,0,0,1,0,0,0,0,0,0,1
41,158,Alexandria.txt,"Há um número de serviços de autocarros na cidade, que melhoraram significativamente nos últimos anos, mas estes são um pouco confusos para aqueles que estão na cidade à pouco tempo. Para além dos autocarros da cidade existem mini-autocarros, que é, basicamente, um autocarro para 14 pessoas, que param quando acena e param onde precisar de sair. Os condutores raramente sabem falar outra língua que não árabe, por isso certifique-se que sabe o nome do seu destino em árabe. As rotas geralmente passam através de grandes ruas e custam entre LE 0.50-1.50.",781,0,0,0,1,0,1,0,0,1,0,3
39,157,Alexandria.txt,"Provavelmente o serviço de eléctrico mais útil para turistas é o eléctrco amarelo #25, que vai da Estação de Raml até Ras el-Tin e o Forte de Qait Bey.",770,0,0,0,0,0,0,0,0,0,0,0
37,156,Alexandria.txt,"Alexandria tem um lento, mas muito barato, sistema de eléctricos datados de 1860 - o mais antigo sistema de eléctricos ainda em usa na África. A rede de eléctricos divide-se nas Linhas Ramleh (Tram el-Raml), que usam eléctricos azuis e creme e passam por uma parte da cidade para chegar aos subúrbios este, e nas Linhas Urbanas (Tram el-Madina), que usa eléctricos amarelos que passam pelo sul e este da Alexandria Central. As duas linhas encontram-se na Estação de Raml (محطة الرمل Mahattat el-Raml), no coração de Alexandria. Para ambas as linhas, o preço é de 25 plastras (aproximadamente 30 cêntimos), e os bilhetes podem ser comprados a bordo",740,1,0,0,1,0,0,0,0,0,0,2
35,155,Alexandria.txt,As precauções necessárias nas estradas do Egipto aplicam-se. Veja Egipto#De_carro|Egipto -&gt; Chegar -&gt; De Carro.,708,0,0,0,0,0,0,0,0,0,0,0
33,154,Alexandria.txt,"Existem duas opções quando se viaja do Cairo a Alexandria de carro. Seja qual for a que usar, a viagem dura por volta de três horas, dependendo da velocidade e dos engarrafamentos.",678,0,0,0,0,0,0,0,0,0,0,0
29,152,Alexandria.txt,A duração da viagem entre o Cairo e a cidade (e vice-versa) variam dependendo do ponto onde entra e do ponto onde sai. A maior parte dos autocarros partem da Estação de autocarros de Almaza em Heliópolis e param em Midan Tahrir e Giza antes de chegarem a Alexandria. Se começar a viagem em Alexandria espere uma viagem de 4-5 horas em vez das normais 2-3 horas.,622,1,0,0,1,0,0,0,0,1,0,3
27,151,Alexandria.txt,"Várias companhias de autocarro oferecem serviços para Alexandria, a um preço baixo: 20-35 LE. Os autocarros tem ar condicionado. As companhias incluem Golden Arrow, West Delta, Super Jet, Pullman e El Gouna. Os horários variam de uma companhia para outra, mas há viagens entre o Cairo e Alexandria quase todas as horas desde manhã cedo até à meia-noite.",591,1,0,0,0,0,0,0,0,0,0,1
25,150,Alexandria.txt,Para a viagem de volta comboios partem da Estação de Misr e de Sidi Gaber.,547,0,0,0,0,0,0,0,0,0,0,0
23,149,Alexandria.txt,"Desde o Cairo, há comboios frequentes desde a Estação de Ramses até Alexandria, provavelmente a melhor maneira de chegar à cidade. Há pelo menos um comboio por hora, desde as 6:00h às 22:00h, mas tente escolher um expresso ou então o Turbo, que demora 2h10m a chegar ao seu destino. Bilhetes de 1ª/2ª classe LE 46/29 (só ida).",521,1,0,0,1,0,0,0,0,0,0,2
93,184,Alexandria.txt,"Alexandria é uma cidade conservadora, por isso é melhor que as mulheres cubram os ombros, pernas e cabelo. Mesmo assim, é frequente as mulheres serem assediadas nas ruas, sepecialmente se estão sozinhas. A melhor resposta é cobrir a cebeça e fingir que não ouviu nada. Tem que cubrir a cabeça quanndo entrar em lugares de culto.",1088,1,0,0,1,0,0,0,0,0,0,2
21,148,Alexandria.txt,"Não há nenhum serviço de ferrys para Alexandria, embora navios-cruzeiro parem ocasionalmente.",488,0,0,0,0,0,0,0,0,0,0,0
17,146,Alexandria.txt,Alexandria tem dois aeroportos:,410,1,0,0,0,0,0,0,0,0,0,1
9,142,Alexandria.txt,"Alexandria recuperou-se do bombardeamento, e o seu estilo de vida cosmopolitano e decadente antes e durante a II Guerra Mundial deram origem ao seu maior poeta, Constantine P. Cavafy, e inspiraram Laurence Durrell a escrever o Alexandria Quartet e E. M. Forster a escrever uma série de trabalhos, incluindo Alexandria: A History and Guide, descrito por alguns como um dos melhores guias de viagem alguma vez escritos.",199,1,0,0,0,0,1,0,0,0,0,2
95,185,Alexandria.txt,"&lt;!-- Esta seção destina-se à inclusão de informações e soluções práticas para o dia-a-dia dos viajantes - onde encontrar e como usufruir de banheiros públicos, lavanderias, bibliotecas, consertos de equipamentos e outros serviços, como embaixadas e consulados dos países lusófonos localizados nesta cidade. --&gt;",1089,0,0,0,1,0,0,0,0,1,0,2
7,141,Alexandria.txt,"Alexandria sobreviveu, no entanto como porto comercial, embora estivesse numa posição estratégica, o que quer dizer que todos os exércitos no seu caminho para o Egipto passavam pela cidade. Napoleão apoderou-se da cidade em 1798, mas os britânicos conquistaram-na no Cerco de Alexandria em 1801. Os egípcios, sob o comando de Mohammed Ali, tomaram controlo da cidade e reconstruíram-na, mas a Rebelião Orabi em 1881 e o massacre de europeus que viviam na cidade levou ao ataque da cidade pelos britânicos com o Bombardeamento de Alexandria, que demorou 3 dias e destruiu grandes partes da cidade.",127,1,0,0,1,0,0,0,0,0,0,2
3,139,Alexandria.txt,"Poucas cidades no mundo têm tanta história como Alexandria. A cidade foi fundada pelo conquistador grego Alexandre, o Grande (Iskander al-Akbar) em 334 a.C. e tornou-se famosa devido ao Farol de Alexandria (uma das 7 maravilhas do mundo antigo) e à Biblioteca de Alexandria (a maior biblioteca do mundo antigo). Alexandria foi uma das maiores cidades do mundo helénico, comparada com Roma, e, embora tenha mudado de mãos dos gregos para os romanos, dos romanos para os bizantinos e dos bizantinos para os persas, permaneceu a capital do Egipto por um milénio.",7,1,0,0,1,0,1,0,0,0,0,3
5,140,Alexandria.txt,"Alexandria deixou de ser a capital do Egipto quando os árabes conquistaram o país, construindo uma nova capital a sul do Cairo.",60,1,0,0,0,0,0,0,0,0,0,1
4,189,Algarve.txt,"Destacam se a Praça da República, que até tem um parque infantil para os mais novos, a Praça Raimundo Soares, a Praça Barão da Batalha, entre outras.",54,0,0,0,0,0,0,0,0,0,0,0
14,199,Algarve.txt,"Há que referir a Palha de Abrantes, as tijeladas, as broas de mel fervidas e a lampreia de ovos, que fazem a delícia a qualquer um.",325,0,0,0,0,0,0,0,0,0,0,0
2,187,Algarve.txt,"De entre os principais destacam se o Castelo, com a Torre de Menagem, a Igreja de Santa Maria (um museu, actualmente) e os seus calmos jardins, o Outeiro de São Pedro, as igrejas de São João e de São Vicente, o Convento de São Domingos, parte dele pertencente à Biblioteca Municipal António Botto, as Capelas de São Lourenço e de Santa Ana, entre muitos outros.",2,0,0,0,0,1,1,0,0,0,0,2
12,197,Algarve.txt,"A carna também não falta e, entre os vários pratos tradicionais, destacam se o cabrito, os maranhos e o entrecosto com migas carvoeiras.",276,0,0,0,0,0,0,0,0,0,0,0
6,191,Algarve.txt,"O Museu Ibérico de Arqueologia e Arte de Abrantes, ainda não acabado, será de certeza uma atracção, mas, por enquanto, algumas das futuras peças são mostradas na Igreja de Santa Maria em várias antevisões, cada uma com um &quot;tema&quot; e peças diferentes da outra.",108,0,0,0,0,0,0,0,0,0,0,0
1,186,Algarve.txt,"Monumentos: Abrantes é uma cidade minimamente rica em monumentos, mas que não possuiu tanta variedade como outras.",1,0,0,0,1,0,0,0,0,0,0,1
5,190,Algarve.txt,"Museus: Abrantes não é propriamente cheia de museus, mas sempre tem alguns interessantes, como o Museu D. Lopo de Almeida (o tal na Igreja de Santa Maria do Castelo), os museus ao ar livre das Esculturas de Ferro (jardim do Alto de Santo António) e da Forja (Vila do Tramagal) e a Galeria Municipal de Arte (Praça Raimundo Soares).",83,0,0,0,0,1,0,0,0,0,0,1
8,193,Algarve.txt,"Entre eles há que destacar o Aquapolis (espaço de lazer, próximo do centro da cidade e junto ao Tejo, que permite várias actividades desportivas e momentos agradáveis no seu café com uma vista esplêndida), a Praia Fluvial da Aldeia do Mato, a Albufeira do Castelo de Bode e o Parque Urbano de Abrantes São Lourenço.",163,0,0,0,1,0,0,0,0,0,0,1
3,188,Algarve.txt,"Praças: Não que sejam a principal atracção da cidade, mas são óptimos locais para relaxar, comer qualquer coisa ou, simplesmente, passar por lá.",35,0,0,0,1,0,0,0,0,0,0,1
7,192,Algarve.txt,"Lazer: Aproveitando o rio Tejo e o pinhal de São Lourenço, a cidade possui vários espaços bastante agradáveis, em contacto com a Natureza e ideias para os dias quentes do Verão Ribatejano.",141,0,0,0,1,0,0,0,0,0,0,1
11,196,Algarve.txt,"As especialidades da cidade, tão próxima do rio, passam por vários pratos de peixe, com especial destaque para o achigã grelhado, o arroz de lampreia e a açorda de sável.",259,0,0,0,1,0,0,0,0,0,0,1
9,194,Algarve.txt,"A cidade possuiu ainda muitos miradouros, jardins, espaços agradáveis e culturais, bares, discotecas, zonas desportivas e um anfiteatro (Anfiteatro de São Pedro) que pode descobrir no site do turismo da cidade site: [http://sic.cm abrantes.pt/turismo/site/index.html] útil e simples para toda a gente.",174,0,0,0,1,0,0,0,0,0,0,1
10,195,Algarve.txt,"O Posto de Turismo encontra se no largo Primeiro de Maio e pode ser muito útil para quem quer explorar o concelho de Abrantes, que tem muito mais para ver que a cidade em si.",223,0,0,0,1,0,0,0,0,0,0,1
13,198,Algarve.txt,"Mas a verdadeira delícia de Abrantes e aquela de que tanto se ouve falar é a doçaria, criada maioritariamente nos conventos da zona.",308,0,0,0,0,0,0,0,0,0,0,0
13,205,Aljezur.txt,"O vale fértil do riacho da Ribeira de Aljezur separa a aldeia antiga situada na parte de abaixo do castelo da parte mais recente situada na costa oriental do riacho. O castelo foi construído no topo da colina no século 10, e presenteia-nos com paisagens magníficas da vila e arredores. Apenas as paredes externas, uma torre e a cisterna sobreviveram. Em ruas estreitas e íngremes da pitoresca parte antiga, podemos encontrar vários pequenos museus que nos apresentam vários temas da história de Aljezur.",299,0,0,0,0,0,0,0,0,0,0,0
5,201,Aljezur.txt,"O Castelo de Aljezur, situado no topo da colina na curvatura da Ribeira de Aljezur foi erguido pelos mouros no Século 10 e propagou durante os séculos seguintes. Após a conquista de D. Paio Peres Correia, em 1249, o castelo foi dado á ordem de Santiago, pois perdeu a sua importância militar e foi abandonado no Século 15.",95,0,0,0,0,0,0,0,0,0,0,0
15,206,Aljezur.txt,"O centro mercantil de Aljezur, incluindo o mercado municipal, situa-se em parte novo na costa oriental da Ribeira de Aljezur.",362,0,0,0,0,0,0,0,0,0,0,0
9,203,Aljezur.txt,"Após as devastações do tremor de terra em 1755 o bispo de Faro, Francisco Gomes de Avelar, deu início a um novo estabelecimento na costa oriental do riacho em torno da igreja, a Igreja Nova.",179,0,0,0,0,0,1,0,0,0,0,1
11,204,Aljezur.txt,"Pela extremidade ocidental da autoestrada A22 perto de Lagos (Portugal)|Lagos a estrada nacional EN120 leva-nos a norte de Aljezur. No entanto se, se preferir um caminho mais atraente para desfrutar da paisagem, podemos ir de Portimão a Monchique atravessando a bela Serra de Monchique, ou podemos simplesmente conduzir ao longo da costa ocidental, a Costa Vicentina a partir de Vila do Bispo, direção norte, na estrada nacional EN268. A Estrada Interurbana, é uma rota feita de autocarro da empresa EVA e, vai de Aljezur via Lagos (Portugal)|Lagoss a Vila Real de Santo António junto da fronteira espanhola.",251,1,0,0,0,0,0,1,0,0,0,2
